date,title,description,source
2026-04-13,"'Shrinking' Cast Attends Apple TV FYC Event, Bill Lawrence Talks Season 4","The cast of Shrinking is out promoting the show in LA! Harrison Ford, Jason Segel, Jessica Williams, and Luke Tennie were among the stars at the Apple TV FYC Special Event for the show at Paramount Theatre on Sunday (April 12) in Los Angeles. They were joined…",Just Jared
2026-04-13,superdoc-sdk-cli-darwin-arm64 1.6.0.dev10,SuperDoc CLI binary for macOS ARM64 (Apple Silicon),Pypi.org
2026-04-13,"Final NBA power rankings of 2025-26: Thunder top rankings, with Nuggets, Spurs rounding out top three","Two Eastern Conference teams, the Pistons and Celtics, round out the top five.",NBCSports.com
2026-04-13,Apple Releases iOS 26.5 Beta 2 And iPadOS 26.5 Beta 2,"Apple has just released for download iOS 26.5 beta 2 and iPadOS 26.5 beta 2 to developers registered on Apple Developer Program portal.
The post Apple Releases iOS 26.5 Beta 2 And iPadOS 26.5 Beta 2 first appeared on Redmond Pie.",redmondpie.com
2026-04-13,Security Bite Podcast: Atomic Stealer is blurring the line between infostealers and trojans on Mac,"9to5Mac Security Bite is exclusively brought to you by Mosyle, the only Apple Unified Platform. Making Apple devices work-ready and enterprise-safe is all we do. Our unique integrated approach to management and security combines state-of-the-art Apple-specifi…",9to5Mac
2026-04-13,Dining and dashing about with Gristedes and WABC Radio owner John Catsimatidis,John Catsimatidis. The guy’s everywhere. Crabgrass. No place he’s not. Gristedes will probably name a cereal after him.,New York Post
2026-04-13,superdoc-sdk-cli-darwin-arm64 1.6.0.dev9,SuperDoc CLI binary for macOS ARM64 (Apple Silicon),Pypi.org
2026-04-13,Warner Bros' Cult Classic 40-Year-Old Sci-Fi Series Quietly Returns As American Streaming Success,Warner Bros.' 40-year-old cult classic sci-fi series quietly returns as an American streaming success four decades after it originally aired.,Screen Rant
2026-04-13,Not snoring but you could still be at risk: What to know about ‘silent sleep apnoea',Doctors say that the quiet version is worse. Find out why and just how accurate is your Apple or Samsung watch at monitoring sleep apnoea.,CNA
2026-04-13,Not snoring but you could still be at risk: What to know about ‘silent sleep apnoea',<![CDATA[ Doctors say that the quiet version is worse. Find out why and just how accurate is your Apple or Samsung watch at monitoring sleep apnoea. ]]>,CNA
2026-04-13,The Common Mistake That Could Be Costing You Nearly 30% More On YouTube Premium,"Signing up for YouTube Premium on your mobile device is incredibly simple, but it's also probably adding an extra fee to your monthly bill.",BGR
2026-04-13,Apple’s MacBook Price Advantage Deepens As Microsoft Goes Scorched-Earth On Surface Laptops Price Tags,"In an ailing industry, Microsoft just surrendered to the inevitable by implementing across-the-board price hikes for its Surface laptops, enhancing the already-sizable competitive advantage that Apple's MacBooks continue to enjoy over their Surface counterpar…",Wccftech
2026-04-13,Blackmagic Announces New URSA Cine Immersive 100G,"100G Ethernet, dual 8Kx8K RGBW sensors and 16 stops of dynamic range. Blackmagic Design today announced Blackmagic URSA Cine Immersive 100G, the world’s first immersive cinema camera designed for live production with Apple Immersive Video. Featuring dual 8Kx8…",Provideocoalition.com
2026-04-13,"Apple AI Glasses Will Rival Meta's With Several Styles, Oval Cameras","Bloomberg's Mark Gurman reports that Apple is developing display-free AI smart glasses aimed at rivaling Meta's Ray-Bans, with multiple frame styles, a distinctive oval camera design, and tight iPhone integration. ""The idea is to unveil the product at the end…",Slashdot.org
2026-04-13,iOS 26.4.1 Battery Life Drain And Performance Tested,"Here's iOS 26.4.1 battery life drain and performance tested on various different iPhone models that you might be interested in checking out.
The post iOS 26.4.1 Battery Life Drain And Performance Tested first appeared on Redmond Pie.",redmondpie.com
2026-04-13,iPhone Ultra to beat competing foldables in one key aspect to win over customers,Apple waited years to perfect this one aspect of the foldable iPhone. It now appears that it pretty much has.,PhoneArena
2026-04-13,"A High School Senior’s Friends Want To Spend Their Planned New York City Trip Partying And Going To Clubs, But She’s Not Into It And She Wants To Back Out",This trip doesn't sound like it would be a whole lot of fun for her...,Twistedsifter.com
2026-04-13,Intel’s ‘Nova Lake’ CPU details leak: Productivity powerhouse?,"Intel’s next-generation desktop CPU, Nova Lake, has leaked — and boy, does it look like a workhorse, including what (fingers crossed!) looks like the debut of Thunderbolt 5 on the desktop.




Within the last few days, both WCCFtech as well as VideoCardz app…",PCWorld
2026-04-13,jax-mps 0.9.13.dev536,JAX backend for Apple Metal Performance Shaders (MPS),Pypi.org
2026-04-13,MagSafe Monday: Is a suction cup the best way to secure your MagSafe desk charger?,"I have tested dozens of MagSafe iPhone desk chargers, and a lot of them suffer from the same super-annoying flaw. Unless they are made of solid steel and weigh five pounds, they slide all over your desk when you try to grab your iPhone or tap the screen to ch…",9to5Mac
2026-04-13,jax-mps 0.9.13.dev534,JAX backend for Apple Metal Performance Shaders (MPS),Pypi.org
2026-04-13,Smart Adhesive Is Key to Crease-Free Foldable iPhone Display - MacRumors,Smart Adhesive Is Key to Crease-Free Foldable iPhone DisplayMacRumors Apple’s Foldable iPhone Remains on Track for September Debut (AAPL)Bloomberg.com Apple Is Launching an 'Ultra' Line of Products With New Capabilities — and Much Higher Price Tagsentrepreneu…,Slashdot.org
2026-04-13,Do calories or sugar matter more for maintaining healthy blood sugar?,Both high and low levels of blood sugar can leave people at risk for disease and seizures,The-independent.com
2026-04-13,Disappearing Macs? Global RAM Supply Crisis Likely Hits Apple,"Certain high-end customization options for the M4 Mac Mini and Mac Studio are unavailable, at least for now.",CNET
2026-04-13,pyto-pkg added to PyPI,Python command line utility that installs wheels into Swift packages.,Pypi.org
2026-04-13,jax-mps 0.9.13.dev532,JAX backend for Apple Metal Performance Shaders (MPS),Pypi.org
2026-04-13,"Tesla 2026 Spring Update: Grok AI, Safety Light Alerts, and New Pet Mode","Tesla has detailed its massive 2026 Spring Update, and it is packed with upgrades that make the car feel more like a personal assistant than a vehicle. While the update is rolling out globally, Canadian owners with the latest hardware will see the most signif…",iPhone in Canada
2026-04-13,2003 Mercedes-Benz E500 at No Reserve,"This 2003 Mercedes-Benz E500 sedan is powered by a 5.0-liter V8 paired with a five-speed automatic transmission and is finished in Pewter Metallic over Stone leather upholstery. It features a sunroof, xenon headlights, parking sensors, Airmatic air suspension…",Bringatrailer.com
2026-04-13,"‘Behave yourself’: Carragher left in absolute disbelief over what he saw at Old Trafford tonight, Carrick agrees","Jamie Carragher was left in disbelief over tonight’s officiating in Manchester United’s defeat to Leeds United.Namely, the fact that Lisandro Martinez was sent off for pulling on Dominic Calvert-L...",Strettynews.com
2026-04-12,macos-smi 0.1.1,nvidia-smi equivalent for Apple Silicon — real-time GPU/CPU/RAM monitor,Pypi.org
2026-04-12,macos-smi 0.1.0,nvidia-smi equivalent for Apple Silicon — real-time GPU/CPU/RAM monitor,Pypi.org
2026-04-12,macos-smi added to PyPI,nvidia-smi equivalent for Apple Silicon — real-time GPU/CPU/RAM monitor,Pypi.org
2026-04-12,Apple reportedly testing four designs for upcoming smart glasses - TechCrunch,"Apple reportedly testing four designs for upcoming smart glassesTechCrunch Apple AI Glasses Will Rival Meta’s With Several Styles, Oval CamerasBloomberg.com Apple's AI smart glasses strategy revealed: How the iPhone maker plans to outshine Meta's Ray-BansTom'…",Slashdot.org
2026-04-12,Real Madrid supremely confident ahead of leg two vs. Bayern Munich,Real Madrid wants to take down FC Bayern in the UCL.,Bavarian Football Works
2026-04-12,2024 Chevrolet Corvette E-Ray Convertible 3LZ,"This 2024 Chevrolet Corvette E-Ray convertible was purchased new by the current owner from Rick Hendrick City Chevrolet in Charlotte, North Carolina, and it is powered by a 6.2-liter LT2 V8 mated to an electric motor and paired with an eight-speed dual-clutch…",Bringatrailer.com
2026-04-12,Netflix’s Philip K. Dick Adaptation: Perfect Followup To Denis Villeneuve’s Arrival,"Netflix is adapting a Philip K. Dick book, and a closer look at makes it hard not to believe that it’ll be the perfect followup to an epic sci-fi film",Screen Rant
2026-04-12,Anthropic's mysterious Mythos AI threatens to upend the infosec world,"Or it's a bunch of pre-IPO hype. Either way, we're giving it the once-over on this week's episode Kettle  Anthropic dropped a doozy on us this week with the launch of Mythos, an AI model it says is able to find and exploit zero-day vulnerabilities with a shoc…",Theregister.com
2026-04-12,vcon-laptop added to PyPI,"Record laptop activity (screenshots, audio, webcam) into spec-compliant vCon objects",Pypi.org
2026-04-12,"Cardinals Mailbag Madness: Walker, Winn, and What’s Next?! (feat. Josh Jacobs)",The newest episode of Redbird Rundown is out! It’s a mailbag and we really covered a lot of ground.,Viva El Birdos
2026-04-12,Can An Apple TV Be Powered By Your TV's USB Port?,"Many people might prefer if an Apple TV device drew power from their TV's USB port, like an Amazon or Roku stick, but is that really possible or practical?",BGR
2026-04-12,Ex–The House of Muscle 2018 Dodge Challenger SRT Demon,"This 2018 Dodge Challenger SRT Demon was specifically built for The House of Muscle YouTube show and its host and co-creator, Mike Musto, and it was jointly owned by him along with the seller, the producer and other co-creator of the show. The car was specifi…",Bringatrailer.com
2026-04-12,"Linux 7.0: faster swap, Intel TSX & Rock Band 4 controller support","Linus Torvalds has released Linux 7.0, the kernel version that Ubuntu 26.04 LTS runs on. Linux 7.0 includes a new standardised filesystem error reporting system, faster swap performance and hardware video decoding for a crop of Rockchip ARM64 single-board com…",Omgubuntu.co.uk
2026-04-12,Apple Maps Removes The Labels For Nearly Every Village And Town In Southern Lebanon Amid A Widespread Israeli Incursion,"Apple helping an Israeli incursion into the south of Lebanon by suddenly removing nearly every village and town in the area from Apple Maps was not on anyone's bingo card this weekend. Yet, this is exactly what appears to have occured, either as a result of a…",Wccftech
2026-04-12,2026 Toyota bZ4X FWD review,A massive boost to driving range – and a $10K price cut – gives Toyota’s bZ4X appeal beyond the assurance of a trusted badge. Here's why.,Drive.com.au
2026-04-12,How Often Should You Restart Your Phone?,"If you only restart your phone when something breaks, you may be waiting too long. In many cases, a regular reboot can help keep things running more smoothly.",BGR
2026-04-12,superdoc-sdk-cli-darwin-arm64 1.6.0.dev3,SuperDoc CLI binary for macOS ARM64 (Apple Silicon),Pypi.org
