date,title,description,source
2016-03-15,Apple: DOJ iPhone Request Would 'Appall' U.S. Founders,This feud is getting intense.,HuffPost
2016-03-14,Is This The iPhone 7?,Prepare yourself for another heaping portion of Apple rumors.,HuffPost
2016-03-14,"Facebook, Google and WhatsApp plan to increase encryption of user data","Spurred on by Apple’s battles against the FBI, some of tech’s biggest names are to expand encryption of user data in their",HuffPost
2016-03-14,John Oliver Shows How Apple vs. FBI Case Could Put Your Dick Pics At Risk,"The tech company is ""barely one step ahead of hackers at all times.""",HuffPost
2016-03-14,This Senator Is Worried About Your iPhone,"Ron Wyden has promised to use ""every procedural tool in the Senate"" to protect encryption security.",HuffPost
2016-03-13,How two guys from Stanford built the 'iPhone of vaporizers',"Josh, a banker at a hedge fund in Manhattan, loves his Pax vaporizer.",HuffPost
2016-03-10,10 Photos That Show What Astronaut Scott Kelly's First Week Back On Earth Was Like,He enjoyed a slice of apple pie and went to the dentist.,HuffPost
2016-03-10,Government Accuses Apple Of 'Deliberately' Boosting Security To Keep Feds Out,"The Justice Department called Apple's rhetoric ""false.""",HuffPost
2016-03-08,Apple Must Clear Another Hurdle In NY Encryption Case,It's going back to court despite a previous ruling.,HuffPost
2016-03-08,Apple CEO Clashes With GOP Senator Over Encryption At Secretive Retreat,"Tech CEOs, the Republican establishment and the Dalai Lama walk into a golf resort.",HuffPost
2016-03-08,iPhone 7 Features That Will Make Your Old Phone Smash Its Own Screen,Because the past is dead and only the future can love you.,HuffPost
2016-03-07,Apple VP: The FBI wants to roll back safeguards that keep us a step ahead of criminals,Craig Federighi is senior vice president of software engineering at Apple. He first joined Apple in 1997.,HuffPost
2016-03-07,Hackers Target Apple Customers With Ransomware Attack,"Ransomware encrypts data on infected machines, then typically asks users to pay ransoms to get an electronic key so they can retrieve their data.",HuffPost
2016-03-05,"After Eli Apple, The NFL Must Kick Homophobia Out Of Football",The league has a chance to respond to anti-gay discrimination with an actual punishment.,HuffPost
2016-03-04,"Criminals Prefer iPhones Because They're So Secure, Police Say","One inmate reportedly called iPhone encryption ""another gift from God.""",HuffPost
2016-03-04,Apple's Case Just Got Boosted By Some Very Powerful Allies,Tech companies are taking action against anti-encryption efforts.,HuffPost
2016-03-03,Amazon Quietly Removes Encryption Support From Its Gadgets,"While Apple is fighting the FBI in court over encryption, Amazon quietly disabled the option to use encryption to protect",HuffPost
2016-03-03,"Google, Facebook And Microsoft Will Officially Support Apple In Battle Against FBI","These companies, along with several other competitors. are expected to file an amicus brief supporting the tech giant.",HuffPost
2016-03-02,"Here's What You Need To Know About Apple, FBI Showdown In D.C.",Lawmakers needled witnesses from both sides.,HuffPost
2016-03-01,"Apple, FBI Take Their Dispute To Congress",A congressional panel will consider the case on Tuesday.,HuffPost
2016-03-01,Reminder: The FBI Doesn't Just Want To Get Inside One Single iPhone,The San Bernardino case may have ripple effects on many other cases.,HuffPost
2016-02-29,Judge Denies Government's Request To Unlock iPhone In Drug Case,Officials originally sought access to the phone back in October.,HuffPost
2016-02-29,"Unlocking iPhone Would Expose 'Hundreds Of Millions' To Cyber Attacks, Apple Says",Apple's lawyers will testify in front of lawmakers on Tuesday.,HuffPost
2016-02-26,Apple Might Lock Down iCloud Data To Avoid Another Fight With The Feds,Just don't forget your passcode.,HuffPost
2016-02-26,Rival Phone Makers Reluctant To Support Apple In FBI Battle,Only one Asian phone company has publicly backed Apple in its fight with FBI.,HuffPost
2016-02-25,Apple Is Said To Be Working On An iPhone Even It Can’t Hack,WASHINGTON — Apple engineers have already begun developing new security measures that would make it impossible for the government,HuffPost
2016-02-25,Apple Submits Brief Opposing U.S. Government's 'Unprecedented' iPhone Request,The tech giant argued that the government's request violates the company's First Amendment rights.,HuffPost
2016-02-24,"Apple, the FBI, and Security - Stratechery by Ben Thompson",To lower the bar when it comes to defense is to give up one of the United States’ biggest strategic advantages.,HuffPost
2016-02-24,Democrats More Likely To Support Apple In Fight For iPhone Privacy,Support is especially strong among young people.,HuffPost
2016-02-24,"Tim Cook: If The FBI Gets What It Wants, It Will Threaten Public Safety","Tim Cook said that the government was asking for ""the software equivalent of cancer.""",HuffPost
2016-02-23,Feds Want To Crack A Lot More iPhones Than Just The San Bernardino Terrorist's,"The FBI chief had said his agency wasn't looking to set ""any precedent"" with its Apple demand.",HuffPost
2016-02-22,"Apple, Please Don’t Create A Backdoor To My iPhone Notes",Saving Private Writin'.,HuffPost
2016-02-22,FBI Chief Insists Fight With Apple Is About The San Bernardino Victims,"""I hope folks will take a deep breath and stop saying the world is ending.""",HuffPost
2016-02-22,Apple's Plan To Help Break Standoff With FBI,The call comes one week after Apple refused to help the FBI unlock an iPhone tied to a terror case.,HuffPost
2016-02-22,Most Americans Don't Support Apple In Its Fight With FBI,According to two new polls.,HuffPost
2016-02-21,Apple Sees Value in Its Stand to Protect Security,If Apple accedes to American law enforcement demands for opening the iPhone in the San Bernardino case and Beijing asks for,HuffPost
2016-02-19,Voice Of Siri Speaks Out About Apple,"You may not know the name Susan Bennett, but if you have an iPhone, you've heard her voice. Bennett is the voice of Siri",HuffPost
2016-02-19,These Are The Tech Companies Supporting Apple Against The FBI,"Google, Twitter and WhatsApp are among those opposing  helping the FBI hack into a terrorist's phone.",HuffPost
2016-02-19,Donald Trump Calls For Boycott Until Apple Unlocks San Bernardino Shooter's Phone,His spokesman says he doesn't use an iPhone.,HuffPost
2016-02-19,"Apple, FBI Battle Escalates As Justice Department Demands San Bernardino Terrorist's iPhone Be Unlocked",The Justice Department said Apple’s refusal to help unlock the phone was just a marketing strategy.,HuffPost
2016-02-18,"Apple Leads The Charge on Security, But Who Will Follow?","After boldly and publicly rejecting a federal court order to hack an iPhone on Wednesday, Apple CEO Tim Cook could reasonably",HuffPost
2016-02-18,How Dr. Dre's New TV Show Could Boost Apple Music,"Apple's efforts to break into the streaming video business have received most of the industry buzz, but it's actually Apple",HuffPost
2016-02-18,Privacy Activists Rally To Apple's Defense Over FBI Data Demand,"Google's CEO also warned the request for backdoor access could set a ""troubling precedent.""",HuffPost
2016-02-18,Here's What The FBI Actually Asked Apple To Do,It's more complicated than it seems.,HuffPost
2016-02-18,John McAfee Offers To Hack Terrorist's iPhone For FBI,"Look out, Apple.",HuffPost
2016-02-17,Apple To Fight Order To Break Encryption On San Bernardino Shooter's iPhone,"""We can find no precedent for an American company being forced to expose its customers to a greater risk of attack.""",HuffPost
2016-02-17,Apple CEO Tim Cook Takes On The FBI For Threatening Your Data,The government wants to unlock an iPhone connected to the San Bernardino terror attack.,HuffPost
2016-02-16,Hasbro Doesn't Want Kids To Turn Into iPhone Zombies,"The ""Star Wars"" toymaker doesn't want kids glued to a screen.",HuffPost
2016-02-15,This Bug Can Completely Disable Your iPhone,But Apple is working on a fix.,HuffPost
2016-02-12,Dr. Dre Reportedly To Produce A Semi-Autobiographical TV Show For Apple,It's television by Dre.,HuffPost
2016-02-09,"Man Summons Tesla Via Apple Watch, Makes Your Car Look Like A Fossil",The future is now!,HuffPost
2016-02-07,Gwyneth Paltrow Shares Stunning Selfie With Lookalike Daughter Apple,"Clearly, good genes run in the family.",HuffPost
2016-02-06,Breathtaking 360-Degree Ski Video Made With Just iPhone And String,This proves that budget equipment can produce amazing results.,HuffPost
2016-01-29,"Your Next iPhone Might Not Have To Be Plugged In To Anything, Ever",Freedom!,HuffPost
2016-01-27,Apple's Safari Browser Is Crashing For Some Users: Report,You'll want to change your settings.,HuffPost
2016-01-26,"iPhone Sales Are Slowing Drastically, Analysts Say",Apple stock dropped 1.98 percent on Monday.,HuffPost
2016-01-22,Google Paid Apple $1 Billion To Keep Search Bar On iPhone,Smile if you're Tim Cook.,HuffPost
2016-01-20,Apple's Workforce Became Slightly Less White And Male In 2015,"Apple has added almost 1,500 black employees over the last year.",HuffPost
2016-01-20,Cherie Blair: Apple Shouldn't 'Ignore The Power Of The Woman Consumer',Women's rights activist Cherie Blair criticized the iPhone maker.,HuffPost
2016-01-18,Why Apple Is So Wrong To Exploit The Image Of Martin Luther King,"Maybe the company has good intentions, but its diversity record is terrible.",HuffPost
2016-01-17,Phones And Bedrooms Just Don't Mix. I Learned That The Hard Way.,Here's how life changed when I banished my iPhone from my sleep sanctuary.,HuffPost
2016-01-15,Apple Says It Cares About Diversity. Facts Say Otherwise.,The tech giant votes down proposal to take diversity seriously at the top.,HuffPost
2016-01-13,Apple's Next iPhone Update Could Help You Get Better Sleep,It's about time!,HuffPost
2016-01-13,Read This Before You Buy Headphones,Apple might render them obsolete.,HuffPost
2016-01-12,Elon Musk Isn't Afraid Of A Rival Electric Car From Apple,"The Tesla chief said it's an ""open secret"" that Apple is making its own electric vehicle.",HuffPost
2016-01-09,Apple Just Registered Apple.car,Let the speculation continue.,HuffPost
2016-01-08,Revealed: White House Seeks To Enlist Silicon Valley To 'Disrupt Radicalization',"Facebook, Twitter, Apple, Microsoft and YouTube will attend the meeting with intelligence agencies to discuss terrorists",HuffPost
2016-01-06,"It's The iPhone For Drunk A**holes, Because We Can't Have Nice Things",The screen comes pre-cracked!,HuffPost
2015-12-28,The Most Wanted Man In The World,"The message arrives on my “clean machine,” a MacBook Air loaded only with a sophisticated encryption package. “Change in",HuffPost
2015-12-24,Toddlers Are Much Better At Using Your iPad Than You'd Think,The effects of using a touch-screen device at an early age are still unknown.,HuffPost
2015-12-24,Full iPhone? 10 Tips To Clear Up Space,No more storage hogs!,HuffPost
2015-12-21,The New iPhone's Coolest Photo Feature Just Got A Lot Cooler,"""Live Photos"" are coming to Facebook soon.",HuffPost
2015-12-21,Your Smartphone May Be Tracking Your Every Move,"If you have an iPhone or an Android, chances are that every single move you make is being tracked, location by location, including",HuffPost
2015-12-19,Tim Cook: Accusations Against Apple Are 'Total Political Crap',"""Apple pays every tax dollar we owe,"" Cook said.",HuffPost
2015-12-17,Apple Names Jeff Williams New COO,The tech giant also appointed a new senior vice president for hardware technologies.,HuffPost
2015-12-16,It Finally Happened: iPhones Are Falling Out Of Favor,Growing concerns about iPhone shipments have caused Apple shares to drop 4.4 percent over the past month.,HuffPost
2015-12-08,Listen To Siri's Great Answer If You Ask About People With Disabilities,"Good job, Apple.",HuffPost
2015-12-08,This Badonkadonk Case Is Apple's Fix For Crappy iPhone Battery,Time to upgrade to XL-sized pockets.,HuffPost
2015-12-08,Proof That Apple Watch Owners Are Desperate To Convert You To Their Side,Sixty-two percent of U.S. adults who already have an Apple Watch plan to give the gadget as a gift.,HuffPost
2015-12-08,"If You Want To Read This Book, You'll Have To Buy An iPad",Is this the future of book reading?,HuffPost
2015-12-07,iPhone Owners Use Apple Maps More Than Google Maps,The app has transformed substantially in three years.,HuffPost
2015-12-03,Microsoft Has A Holiday Serenade For Its Apple Store Rivals,New ad shows a heartwarming moment between the two frenemies.,HuffPost
2015-12-01,Samsung Is Losing Its Edge,Blame Apple.,HuffPost
2015-11-30,Why Not Everyone Wants The Latest iPhone,Remember flip phones? They're still here.,HuffPost
2015-11-30,Students Chastise CEOs For Failing On Climate Change,"The chief executives of Apple, Walmart, Amazon and Coca-Cola get called out.",HuffPost
2015-11-26,Laquan McDonald's Shooting Is Just The Latest Episode In Chicago Police's Brutal History,"City officials have framed the cop who killed McDonald as one bad apple, but the department has been rotten for almost a century.",HuffPost
