date,title,description,source
2026-04-13,Tesla small SUV to rival BYD Atto 2 back in development – report,"Tesla appears to have backflipped on its plans to scrap a smaller, more affordable model with human controls, a new report suggests.",Drive.com.au
2026-04-13,On Semiconductor Pops on Analyst Upgrade. Should You Buy ON Stock Here?,On Semiconductor stock gains on a bullish BofA research note. Here’s why analyst Vivek Arya recommends buying ON shares at current levels.,Barchart.com
2026-04-13,"The Greatest Car Built In The USA Isn't A Chevy, According To Consumer Reports",Think the most reliable domestically built vehicle comes from a classic US automaker? Think again. Consumer Reports just crowned a shocking winner.,SlashGear
2026-04-13,Rivian R2 vs Tesla Model Y spotted side-by-side: Detailed size comparison,"New photos of the Rivian R2 parked next to the Tesla Model Y are making the rounds on social media, and they offer a great look at how these two critical electric SUVs actually compare in size. The R2 is shorter in length but noticeably taller, with a boxier,…",Electrek
2026-04-13,Kia builds the first EV3 prototypes in Mexico ahead of US sales,"Kia is finally bringing the affordable electric SUV to the US later this year. The first EV3 prototypes are now rolling off the assembly line at Kia’s plant in Mexico ahead of sales.



 more…",Electrek
2026-04-13,"SpaceX IPO, Index Funds and Lockup Periods","Retail investors (non-institutional individual/public shareholders) own roughly 35–44% of Tesla (TSLA) stock, depending on the exact source and reporting date. This is one of the higher retail ownership levels among trillion-dollar market-cap companies. This …",Next Big Future
2026-04-13,Quadruple amputee cornhole pro indicted on first-degree murder charges as lawyer claims self-defense: ‘Kill or be killed’,"Speaking outside the courthouse Monday, Webber's lawyer, Hammad Martin, said the fatal shooting was an act of self-defense.",New York Post
2026-04-13,Tesla sues North Dakota as it seeks to open car dealerships in state,The largest manufacturer of electric vehicles in the United States is suing the state of North Dakota in its quest to open a pair of car dealerships in...,Northdakotamonitor.com
2026-04-13,Trump Labor Official Who Used to Represent Amazon Is About to Give the Company a Huge Gift,National Labor Relations Board General Counsel Crystal Carey proposed a settlement on Sunday that would unwind a major case against the e-commerce behemoth Amazon—a company that Carey represented when she worked in the private sector for corporate clients.Car…,Common Dreams
2026-04-13,Tesla Is Allegedly Working on a Cheaper EV (Finally). Does That Make TSLA Stock a Buy Here?,"Despite reports of a smaller, cheaper SUV plus expanding energy and AI bets to help the long‑term story, TSLA stock still trades at over 200 times forward...",Barchart.com
2026-04-13,sibyl-research added to PyPI,"AI-powered deep research agent — market analysis, trend prediction, topic research with multi-LLM support",Pypi.org
2026-04-13,"As China Sales Decline, How Should You Play Tesla Stock in Q2?",,Yahoo Entertainment
2026-04-13,The Distinction Between Brand Power And Brand Greatness,"As we approach America’s 250th birthday, our celebrations reflect on the greatness of our country. Inherent in our celebrations is the belief that America is a great land. America is a great brand. As Americans, we are owners of brand America. As a brand owne…",Brandingstrategyinsider.com
2026-04-13,"Anker SOLIX Earth Day Sale takes up to 65% off power stations + FREE gifts and exclusive bonus savings, Jackery, Worx, NAVEE, more","Kicking off this week’s Green Deals, we have Anker SOLIX launching its massive Earth Day lineup of power station deals with three tiers of free gifts and our exclusive bonus savings code – all starting from $120. There’s also the one-day-only deal hitting Jac…",Electrek
2026-04-13,Toyota’s electric SUV was the third best-selling EV in the US in Q1,"The bZ, Toyota’s electric SUV, leaped past the Hyundai IONIQ 5, Chevy Equinox EV, and Ford Mustang Mach-E to become the third-best-selling EV in the US in the first quarter.



 more…",Electrek
2026-04-13,BMW i4 May Be Discontinued by Early 2027 — And It Deserves More Credit,"The BMW i4’s run may be nearing its end. According to insider reports, production of the electric Gran Coupe is expected to wind down in late 2026 or early 2027 (depending on the market)— a...
First published by https://www.bmwblog.com",BMWBLOG
2026-04-13,"Automakers Are Eating Nearly $8,000 In Incentives On Their EVs Just To Sell Them","With the federal tax credit for EVs now gone, and prices going up on everything, big incentives are being used to help move EVs off dealer lots.",Jalopnik
2026-04-13,'The decision is deeply troubling': Tesla gets a green light for Full Self-Driving in Europe — but not everyone is happy about it,"Tesla’s Full Self-Driving system has just been approved in Europe for the first time, but critics have called the decision ""deeply troubling"" —here's why.",TechRadar
2026-04-13,Here's How Much A 2021 Tesla Model 3 Has Depreciated In 5 Years,"The Tesla Model 3 has been very popular with customers, and with good reason. But at five years old, how much is a 2021 example worth today?",Jalopnik
2026-04-13,"Intel's stock is on track for a historic 9-day winning streak, up 56% over that run",The U.S. chipmaker has announced recent deals with Google and Elon Musk as it continues to gain investments.,CNBC
2026-04-13,Hyundai’s new ‘Venus’ IONIQ EV spotted in public for the first time [Images],"After unveiling the new Venus and Earth last week, we are already getting our first look at Hyundai’s new IONIQ EV in real life.



 more…",Electrek
2026-04-13,"INTC soars 51% in April, adds $100 billion – what's driving Intel stock rally and why analysts are cautious","INTC stock analysis: Intel stock has surged 51% in eight sessions, adding over $100 billion in market value, driven by a $14.2 billion plant buyback and partnerships with Tesla and Google. Despite analyst caution and valuation concerns, the company anticipate…",The Times of India
2026-04-13,'I Don't Even Have Money for a Cheeseburger' — Former NBA Star Allen Iverson Says He Wanted To 'Recklessly' Make Everyone Happy So Blew His Millions On Friends,"NBA Hall of Famer and former Philadelphia 76ers star Allen Iverson made roughly $200 million during his career, built on elite scoring and major endorsement deals. He also spent it in a way that made sure everyone around him benefited,...",Yahoo Entertainment
2026-04-12,Rueben Bain car accident details: What to know of fatal accident in 2024 allegedly involving top NFL prospect,"According to The Read Optional's Ollie Connolly, Rueben Bain was the driver in a fatal car crash that took place in Miami in March 2024.",Sporting News
2026-04-12,How Novo Nordisk (NVO) Is Expanding Its Dominance in Obesity Care,How Novo Nordisk (NVO) Is Expanding Its Dominance in Obesity Careinsidermonkey.com,Insidermonkey.com
2026-04-12,Suspect in Molotov attack on Sam Altman's home linked to AI Discord server,"Authorities in San Francisco booked the suspect on Friday, and is facing several charges. Including arson of an inhabited structure or property.",Business Insider
2026-04-12,Hot pursuit: watch this Harbinger electric van chase down a package thief [video],"With some 440 hp and nearly 1,200 lb-ft of instant electric torque on-hand, the Harbinger electric delivery van is more than capable of keeping up with modern day traffic. To show off just how capable it is, Harbinger’s marketing team has put together this fu…",Electrek
2026-04-12,"Prediction: Down 30%, Tesla Stock Is Still Not a Buy Ahead of Its Earnings Later This Month",,Yahoo Entertainment
2026-04-12,"Tesla could crash 60%, JPMorgan warns with 'high caution' — but betting against the 'Musk premium' has burned investors",,Yahoo Entertainment
2026-04-12,Elon Musk Says He Could Definitely Build a Public Transit System Better Than Anything In China If He Tried,"Sure.
The post Elon Musk Says He Could Definitely Build a Public Transit System Better Than Anything In China If He Tried appeared first on Futurism.",Futurism
2026-04-12,Elon Musk Hails 'Honor' Working With Talented Teams After Andreessen Likens Style to Steve Jobs,"Elon Musk, the billionaire CEO of Tesla, SpaceX and xAI, posted a rare note of gratitude on X late Sunday, calling it ""such an honor to work with so many amazingly talented people."" The comment came in reply to a widely shared video clip of venture capitalist…",Ibtimes.com.au
2026-04-12,The Netherlands becomes the first European country to approve Tesla’s FSD Supervised,"In short: The Dutch vehicle authority RDW approved Tesla’s Full Self-Driving (Supervised) software on 10 April 2026, making the Netherlands the first European country to authorise the system under UN Regulation 171, the EU standard governing driver control as…",The Next Web
2026-04-12,Magnificent 7 stocks are splitting again: Chart of the Day,The stock market’s latest rally is reviving a familiar trade — but not all of the Magnificent Seven are coming along for the ride.,Yahoo Entertainment
2026-04-12,Tax the Rich?,"“Tax the rich!” shout progressives. Why not? America’s richest people are ridiculously rich. “Five bucks to you is like $6 million to billionaire Jeff Bezos!”... Read More
The post Tax the Rich? appeared first on The Daily Signal.",Daily Signal
2026-04-12,"Self-Driving Car Runs Down Mother Duck Taking Care of Her Eggs, Flees Scene","""It didn't slow down or hesitate at all.""
The post Self-Driving Car Runs Down Mother Duck Taking Care of Her Eggs, Flees Scene appeared first on Futurism.",Futurism
2026-04-12,TechCrunch Mobility: Who is poaching all the self-driving vehicle talent? | TechCrunch,"Welcome back to TechCrunch Mobility, your hub for the future of transportation and now, more than ever, how AI is playing a part.",TechCrunch
2026-04-12,OpenStreetMap User's Diaries: How I used AI to map the Dublin Port Tunnel,"Sometimes, we set out to solve one problem and arrive at a bunch of even greater discoveries along the way. This story starts with my curiosity about whether you can get a “GPS” track log underground - like in a tunnel or underground car park. GPS is our go-t…",Openstreetmap.org
2026-04-12,Woman indicted for running down man in cafe,"According to the indictment, the driver suddenly accelerated, crossed the road and struck Michael Waldman, who was sitting outside a café in Kfar Saba.",Israelnationalnews.com
